Categories,close,%Change,EMA50,lagged EMA50,RSI,RSI-based MA,RSI-RSIMA,ATR,ADX,MACD,RP,RHODL,RR,MVRV-Z,SupplyP,MinerFeeRev%,Thermocap,AA,AVGFees,Puell,INVCAP,ASOPR,AccuTrend,NUPL,BTCINFLATION,Liveliness,NVT,CVDD,SP500,NASDAQ,POSNEG
3,5187.21,-1.86%,4222.178,4182.789,81.05935,76.49759,4.56176,195.1414,46.30071,345.9362,4375.545,324.1189,0.002074,0.304212,11723740,6.51E-02,1.08E+10,777610,0.000332,0.797654,6.64E+10,1.020439,0.84223,0.158429,0.034735,0.607369,19.77679,2985.471,2878.2,7909.277,0
3,5066.22,-0.24%,4355.316,4326.3,67.63512,79.00622,-11.3711,207.2549,50.58913,315.2404,4382.46,290.1862,0.002012,0.263329,11653443,3.78E-02,1.08E+10,595840,0.00018,0.800485,6.65E+10,1.010862,0.757916,0.139309,0.035523,0.607174,31.91758,2989.859,#N/A,#N/A,0
3,5029.99,-2.60%,4412.253,4387.04,63.1331,78.98271,-15.8496,208.1459,50.80653,287.4337,4377.996,292.5286,0.002025,0.254017,11516844,4.18E-02,1.08E+10,775820,0.000207,0.870583,6.64E+10,1.000779,0.944162,0.135724,0.038197,0.60736,21.84699,2994.234,2905.58,7976.012,0
3,5297.64,-0.42%,4595.769,4567.121,69.03304,71.62731,-2.59428,181.0568,51.30113,255.9884,4395.102,311.5108,0.00207,0.338448,12106299,2.42E-02,1.09E+10,683505,0.000129,1.014949,6.67E+10,0.996694,0.817279,0.17264,0.042742,0.606892,37.68259,2999.22,#N/A,#N/A,0
3,5441.9,-1.64%,4692.918,4662.347,69.2879,69.03937,0.248535,193.7492,52.74939,255.9104,4398.303,370.0996,0.002142,0.389964,11997200,6.03E-02,1.09E+10,880285,0.000323,1.067179,6.68E+10,0.981387,1,0.195809,0.042999,0.606983,11.92257,3006.801,2927.25,8102.016,0
3,5155,-0.30%,4761.297,4745.228,54.76142,65.20256,-10.4411,206.0773,42.70103,159.0426,4393.894,334.0887,0.002043,0.328758,11735506,2.30E-02,1.10E+10,594392,0.000125,1.028904,6.67E+10,1.003553,0.817146,0.168885,0.04298,0.606843,31.46507,3010.329,#N/A,#N/A,0
3,5148.25,-0.13%,4776.472,4761.297,54.42624,64.58064,-10.1544,199.7525,40.32228,141.2411,4392.01,331.2745,0.002032,0.315814,11379747,3.37E-02,1.10E+10,793473,0.000195,1.026607,6.66E+10,0.984688,0.903878,0.162997,0.042975,0.606699,21.09204,3012.084,2943.03,8161.852,0
3,5715.86,-0.94%,4938.043,4906.295,70.44646,63.49571,6.950754,207.4909,39.10792,194.0605,4392.156,294.703,0.002213,0.521049,12527248,3.75E-02,1.10E+10,617817,0.00019,0.902994,6.66E+10,1.030904,0.586206,0.240995,0.03384,0.606458,29.50095,3019.648,#N/A,#N/A,0
3,5687.9,-0.49%,4967.449,4938.043,68.81917,63.30316,5.516014,206.1509,39.26458,199.4313,4398.181,361.0149,0.002186,0.50008,12297794,3.89E-02,1.11E+10,769259,0.000202,1.047211,6.67E+10,1.036584,0.68137,0.234435,0.039719,0.606343,23.03506,3021.021,2932.47,8123.289,0
3,6979.76,-3.33%,5280.126,5210.753,79.47078,71.11596,8.35482,330.7433,47.91394,432.1189,4449.046,525.9301,0.002699,0.929047,14196280,5.01E-02,1.11E+10,824689,0.000308,1.377534,6.76E+10,1.097977,0.914296,0.361433,0.041573,0.606657,25.42607,3036.56,#N/A,#N/A,0
3,7878.96,-3.95%,5678.822,5589.02,77.88434,78.09684,-0.21249,450.389,56.36427,725.6438,4562.348,755.1566,0.003001,1.212249,14305141,1.11E-01,1.12E+10,882365,0.00061,1.430833,6.96E+10,1.107045,1,0.422247,0.038339,0.607725,17.01695,3066.295,2876.32,7898.047,0
3,7262.4,-1.38%,5804.405,5744.895,63.95609,77.04708,-13.091,497.7586,51.26827,659.5405,4562.303,696.2675,0.002738,0.997413,13697625,6.58E-02,1.12E+10,855034,0.000375,1.372334,6.96E+10,1.016031,0.952329,0.372975,0.040205,0.607572,29.16853,3067.963,#N/A,#N/A,0
3,7999.54,-2.44%,5980.749,5898.35,68.75649,77.19044,-8.43395,544.6343,49.27972,702.4599,4577.537,648.5295,0.002943,1.241795,14751696,8.46E-02,1.12E+10,833737,0.000488,1.560216,6.98E+10,1.03302,0.973849,0.426499,0.042341,0.607362,23.22929,3073.323,2840.23,7702.375,0
3,7951.7,-0.60%,6058.042,5980.749,67.85235,77.00753,-9.15518,527.7069,48.39066,694.896,4585.333,618.2083,0.00295,1.240919,14642560,9.57E-02,1.13E+10,885561,0.000532,1.488195,7.00E+10,1.039785,1,0.423989,0.040191,0.607484,23.10267,3076.54,2864.36,7785.723,0
3,7626.48,-4.09%,6119.549,6058.042,61.89382,76.07391,-14.1801,528.4564,46.69074,655.1073,4589.774,563.0786,0.002927,1.151532,13944452,7.81E-02,1.13E+10,872867,0.000448,1.614397,7.00E+10,1.023029,0.984167,0.401747,0.043943,0.607512,21.61767,3080.678,2856.27,7750.844,0
3,8715.36,-0.65%,6602.959,6516.739,71.37844,69.91421,1.464224,494.695,42.60997,682.8062,4642.994,569.253,0.003197,1.487866,15412823,8.60E-02,1.14E+10,952536,0.000494,1.748244,7.09E+10,1.059027,0.86996,0.466911,0.043107,0.607007,20.68802,3092.071,2802.39,7607.352,0
3,8662.44,-0.61%,6683.723,6602.959,70.18784,68.7114,1.476439,483.241,42.12018,676.5515,4709.002,734.4117,0.003167,1.438035,15299580,7.92E-02,1.14E+10,894459,0.000462,1.836889,7.21E+10,1.268732,0.882888,0.456286,0.045789,0.607347,16.67775,3105.626,2783.02,7547.309,0
3,8279.69,-4.42%,6746.31,6683.723,62.11749,67.5852,-5.46771,528.581,40.29726,633.4084,4715.716,658.9174,0.003158,1.311113,14742555,8.60E-02,1.14E+10,854097,0.0005,1.686337,7.22E+10,1.031369,0.894522,0.433122,0.042024,0.607476,19.53056,3106.775,2788.86,7567.715,0
3,7930.14,-0.85%,7155.715,7124.106,52.31693,61.19781,-8.88089,472.6987,27.09588,241.3704,4727.997,564.1046,0.002867,1.165578,14074628,4.52E-02,1.15E+10,632781,0.000249,1.20584,7.24E+10,1.007059,0.749558,0.40517,0.032388,0.608058,29.30706,3140.629,#N/A,#N/A,0
3,7634.58,-3.73%,7174.494,7155.715,47.43313,59.42213,-11.989,471.1652,26.32709,189.1074,4729.816,553.5191,0.002813,1.070473,13125500,3.31E-02,1.15E+10,576532,0.000209,1.406781,7.24E+10,1.011935,0.650553,0.38417,0.038506,0.607939,32.79326,3142.035,#N/A,#N/A,0
3,7918.17,-1.22%,7235.352,7207.482,51.82651,56.65818,-4.83166,470.0704,24.20451,156.6676,4739.696,529.8572,0.002834,1.156381,14020789,5.83E-02,1.16E+10,839864,0.000325,1.37912,7.26E+10,1.00774,0.569928,0.402299,0.03743,0.607857,13.03132,3146.771,2885.72,7822.566,0
3,9078.48,-2.73%,7616.262,7556.58,64.20268,57.04683,7.155849,464.6912,22.83443,360.2968,4802.71,547.2088,0.003242,1.533801,15608326,5.41E-02,1.17E+10,951750,0.000295,1.811796,7.36E+10,1.032282,0.361042,0.470895,0.042744,0.607743,7.513064,3166.271,2917.75,7953.883,0
3,11865.29,-4.01%,8882.925,8761.195,64.62282,72.43161,-7.80879,932.5961,41.963,1056.04,5079.515,1035.958,0.004094,2.446685,16562304,4.76E-02,1.19E+10,853696,0.000305,2.442129,7.84E+10,1.074293,0.626105,0.574878,0.045636,0.608938,16.53663,3244.653,#N/A,#N/A,0
3,10577.63,-1.71%,9020.155,8956.585,54.05261,70.57258,-16.52,996.7512,39.69419,852.5385,5103.067,1010.784,0.00368,1.944038,15485548,6.63E-02,1.20E+10,834130,0.000377,1.805548,7.88E+10,1.005205,0.643641,0.51808,0.037348,0.609369,23.049,3262.346,2964.33,8091.164,0
3,11004.51,-1.18%,9347.63,9280.002,54.7655,67.27703,-12.5115,1004.308,35.16872,691.3983,5153.559,788.2452,0.003792,2.053339,15732774,3.11E-02,1.21E+10,820564,0.000201,2.441533,7.97E+10,1.009607,0.612676,0.532151,0.049631,0.609376,30.76765,3283.633,2990.41,8161.789,0
3,12097.96,-3.76%,9820.715,9727.767,59.60753,59.64651,-0.03898,995.0489,33.78696,719.5132,5248.747,829.8354,0.004251,2.403316,16375747,5.04E-02,1.22E+10,798530,0.000271,1.861464,8.13E+10,1.114296,0.66514,0.566532,0.033596,0.608929,14.56672,3300.833,2993.07,8202.531,0
3,11370.08,-3.66%,10011.45,9955.995,52.98886,57.18601,-4.19715,999.786,29.48776,551.6347,5271.139,834.4453,0.003831,2.11747,15731434,2.46E-02,1.22E+10,656413,0.000146,1.829152,8.17E+10,1.013169,0.518291,0.537698,0.036766,0.608935,13.74628,3310.714,#N/A,#N/A,0
3,10538.06,-1.04%,10057.98,10038.39,48.89001,52.90406,-4.01404,1075.388,22.45046,7.377355,5300.201,657.2275,0.003476,1.811673,15051817,4.60E-02,1.24E+10,741186,0.000237,1.393387,8.21E+10,1.028964,0.624098,0.49693,0.03066,0.608983,21.60633,3336.271,2976.61,8146.488,0
3,10590.7,-1.58%,10105.36,10085.55,49.19029,51.87663,-2.68634,1013.888,19.52314,-3.69563,5312.239,663.1523,0.003501,1.825691,15187758,1.98E-02,1.24E+10,542497,0.000132,1.77203,8.23E+10,1.041751,0.48248,0.499568,0.03886,0.608958,37.2399,3341.865,#N/A,#N/A,0
3,10323.39,-2.52%,10113.91,10105.36,47.37392,50.80152,-3.4276,986.335,18.43764,-34.8017,5314.027,660.5204,0.003456,1.733757,14722728,2.66E-02,1.24E+10,705998,0.000169,1.859113,8.23E+10,1.007096,0.418271,0.485771,0.041251,0.608848,29.33339,3343.144,2985.03,8204.137,0
3,9840.12,-4.68%,10103.18,10113.91,44.19651,49.39418,-5.19767,953.3146,17.78536,-97.3275,5312.631,639.35,0.003327,1.581295,14355232,2.81E-02,1.24E+10,711417,0.000162,1.613722,8.23E+10,0.991608,0.432049,0.461922,0.037259,0.608716,26.70991,3343.84,3005.47,8251.402,0
3,9772.6,-0.69%,10090.21,10103.18,43.75495,48.26185,-4.5069,914.6279,17.56469,-150.592,5327.324,637.2731,0.003202,1.548156,14423934,2.79E-02,1.25E+10,718472,0.000169,1.513354,8.26E+10,1.07581,0.426116,0.456171,0.036194,0.608789,24.32808,3362.618,3019.56,8321.5,0
3,9843,-0.41%,10072.72,10082.1,44.42803,46.78135,-2.35332,835.7088,16.4124,-207.35,5334.427,532.826,0.003218,1.560335,14485702,2.19E-02,1.25E+10,754318,0.000146,1.820557,8.27E+10,1.010562,0.171529,0.459322,0.043365,0.609372,30.03596,3367.773,3025.86,8330.211,0
3,9479.98,-3.69%,10049.48,10072.72,41.69764,45.97483,-4.27719,844.3303,16.45995,-253.984,5334.607,518.1416,0.003197,1.416463,14100887,1.71E-02,1.25E+10,586276,0.000116,1.657721,8.27E+10,0.998848,0.004901,0.437883,0.039632,0.60924,40.29556,3368.679,#N/A,#N/A,0
3,9495.01,-0.40%,10008.28,10029.23,41.94594,45.23531,-3.28938,791.829,16.88926,-306.242,5432.744,757.6602,0.003126,1.407859,13987635,1.86E-02,1.26E+10,725272,0.000119,1.792765,8.44E+10,1.258596,0.352991,0.429888,0.043883,0.610975,14.61973,3475.726,3020.97,8293.328,0
3,11465.49,-3.00%,10217.32,10166.38,60.10912,49.57795,10.53117,733.8183,17.43027,167.0653,5516.386,755.899,0.003788,2.015882,15868906,2.23E-02,1.27E+10,858659,0.000124,2.086056,8.58E+10,1.093939,0.340945,0.518372,0.041979,0.614362,23.3927,3508.724,2881.77,7833.266,0
3,11856.1,-1.04%,10411.67,10352.71,62.32698,53.68434,8.642642,703.0727,21.58798,365.0215,5554.971,818.2551,0.003781,2.136602,16564056,3.43E-02,1.28E+10,749819,0.000192,1.902218,8.65E+10,1.03692,0.256328,0.531964,0.038248,0.614307,32.68163,3518.794,2918.65,7959.141,0
3,11280.95,-4.85%,10445.76,10411.67,54.95435,54.63124,0.323107,709.9953,21.53091,346.0961,5558.118,817.0682,0.003701,1.964607,15487416,2.06E-02,1.28E+10,613410,0.000131,1.907972,8.65E+10,1.018969,0.172337,0.509714,0.039305,0.614172,37.90729,3520.071,#N/A,#N/A,0
3,11389.28,-1.31%,10524.02,10488.7,55.50894,56.68215,-1.17321,668.8922,21.05556,333.5306,5568.936,712.893,0.003618,1.96227,15577113,2.95E-02,1.28E+10,644673,0.00017,1.649687,8.67E+10,1.029209,0.161188,0.51103,0.034533,0.61393,36.04257,3524.139,2883.75,7863.41,0
3,10854.92,-4.69%,10536.99,10524.02,49.3191,57.12932,-7.81022,670.5706,19.7255,275.727,5578.838,684.1158,0.003535,1.797493,15018283,3.69E-02,1.29E+10,874339,0.000203,1.905109,8.69E+10,1.043728,0.262451,0.487457,0.040885,0.613876,30.99932,3527.905,2926.32,8016.359,0
3,10217.79,-1.30%,10491.18,10502.34,43.95384,54.66998,-10.7161,702.746,20.58319,-11.5695,5582.307,599.9439,0.003237,1.558168,14476627,2.16E-02,1.29E+10,572530,0.000123,1.421785,8.69E+10,0.995054,0.163027,0.454404,0.033196,0.613446,30.95536,3533.053,#N/A,#N/A,0
3,10769.09,-1.38%,10511.87,10501.38,50.4955,52.21324,-1.71774,663.2418,18.9579,-14.2821,5595.053,600.4319,0.003356,1.733727,15210255,2.38E-02,1.30E+10,751182,0.00014,1.767616,8.71E+10,1.040736,0.121055,0.480929,0.039794,0.613055,37.55618,3537.387,2900.51,7948.559,0
3,10107.15,-0.23%,10481.61,10496.9,43.59693,49.30897,-5.71204,669.6256,19.83888,-97.0427,5593.229,563.754,0.003127,1.518347,14216260,2.97E-02,1.30E+10,826528,0.000168,1.519986,8.70E+10,0.989335,0.095234,0.446837,0.036609,0.612842,45.76621,3539.629,2922.95,7991.387,0
3,10147.96,-2.53%,10465.86,10478.84,44.59926,47.50381,-2.90455,645.4754,19.83024,-123.38,5615.297,601.3449,0.003142,1.517805,14267808,1.48E-02,1.31E+10,701303,9.89E-05,1.735018,8.74E+10,1.004191,0.090515,0.447024,0.041634,0.612796,53.88431,3546.47,#N/A,#N/A,0
3,10138.72,-0.09%,10453.03,10465.86,44.49941,46.58195,-2.08254,633.2914,19.94317,-140.484,5616.872,583.3357,0.003121,1.499122,14231480,1.10E-02,1.31E+10,521392,7.47E-05,1.668807,8.74E+10,1.011053,0.049405,0.446281,0.040303,0.612622,59.80683,3547.596,#N/A,#N/A,0
3,10171.85,-1.83%,10438.56,10449.45,45.26875,45.72418,-0.45543,607.6899,18.88781,-143.42,5626.191,606.2255,0.003132,1.519109,14411820,1.97E-02,1.31E+10,728425,0.000104,1.463451,8.76E+10,1.024019,0.197989,0.448059,0.035006,0.612456,32.20826,3553.293,2869.16,7826.945,0
3,9714.31,-4.50%,10410.16,10438.56,40.25408,45.62995,-5.37587,618.1456,19.3881,-185.273,5627.649,589.5698,0.003088,1.372792,13518491,1.76E-02,1.32E+10,712996,9.93E-05,1.612991,8.76E+10,1.006854,0,0.422095,0.039231,0.612417,37.05578,3554.545,2887.94,7856.883,0
3,9495,-2.26%,10374.27,10410.16,38.07678,45.15915,-7.08237,602.2281,20.15657,-233.447,5622.603,589.9494,0.002921,1.293328,13208070,1.62E-02,1.32E+10,735858,9.79E-05,1.670783,8.75E+10,0.975042,0.003978,0.408529,0.04294,0.612284,25.2249,3555.547,2924.58,7973.395,0
3,10581.84,-0.44%,10319.84,10309.14,54.15063,45.28074,8.869884,546.6162,18.64293,-108.68,5640.916,604.6609,0.00319,1.638469,15088659,2.15E-02,1.33E+10,747323,0.000115,1.510385,8.78E+10,1.023091,0.052297,0.467166,0.035239,0.611396,32.84798,3562.185,2937.78,7976.879,0
3,10574.73,-0.07%,10329.83,10319.84,54.03608,46.02639,8.009687,522.8779,18.01106,-69.7671,5646.495,604.3054,0.003183,1.631865,15136390,1.75E-02,1.33E+10,736083,0.000104,1.828495,8.79E+10,1.023771,0.010685,0.466505,0.042907,0.61135,27.73021,3565.399,2976,8116.828,0
3,10308.92,-2.51%,10329.01,10329.83,49.79534,46.19679,3.598554,539.6252,17.99752,-59.6889,5696.694,720.1911,0.003202,1.539027,14421793,1.86E-02,1.33E+10,789909,0.000102,1.762306,8.88E+10,1.218636,0.131743,0.449938,0.041045,0.612768,22.67816,3605.44,2978.71,8103.074,0
3,10398.97,-0.81%,10337.61,10335.11,51.03455,47.22421,3.810336,509.5514,17.74607,-25.8214,5701.934,715.2424,0.003137,1.565917,14610850,9.73E-03,1.34E+10,568182,7.54E-05,1.934359,8.88E+10,1.019967,0.059737,0.453788,0.046082,0.612754,46.70311,3606.241,#N/A,#N/A,0
3,10310,-0.86%,10336.53,10337.61,49.53669,47.36608,2.17061,507.5663,17.00434,-23.7749,5704.562,717.6116,0.003083,1.529734,14313201,1.76E-02,1.34E+10,765860,0.000103,1.570301,8.89E+10,1.0101,0.114661,0.447792,0.037857,0.612604,34.48559,3608.611,2978.43,8087.438,0
3,10093.01,-2.10%,10326.98,10336.53,45.99132,47.4177,-1.42638,505.1159,15.89843,-39.2103,5705.405,693.8487,0.003053,1.454204,13878336,1.62E-02,1.34E+10,807312,0.00011,1.936997,8.89E+10,1.001396,0.182218,0.436009,0.047403,0.612471,27.06621,3609.323,2979.39,8084.156,0
3,10365.93,-0.55%,10326.11,10324.49,50.90076,49.72601,1.174744,480.8046,13.55404,-20.1459,5727.387,653.0127,0.003055,1.521769,14556104,1.45E-02,1.35E+10,761736,8.92E-05,1.59831,8.92E+10,1.021354,0.070448,0.446735,0.038895,0.612304,38.38374,3619.198,3007.39,8176.715,0
3,10360.25,-0.05%,10327.45,10326.11,50.78932,50.51151,0.277806,461.8643,12.97988,-13.5247,5729.672,651.0853,0.003054,1.518922,14566899,1.07E-02,1.35E+10,658997,7.01E-05,1.650767,8.93E+10,1.014359,0.014185,0.446839,0.040213,0.612148,38.28652,3619.667,#N/A,#N/A,0
3,10304.46,-0.54%,10326.55,10327.45,49.63976,51.01161,-1.37185,437.2033,12.44673,-12.6336,5731.266,652.4447,0.003045,1.512499,14529892,9.83E-03,1.35E+10,562231,6.66E-05,1.562054,8.93E+10,1.009901,0.000513,0.446013,0.038095,0.611988,51.82638,3620.773,#N/A,#N/A,0
3,10262.54,-0.41%,10324.04,10326.55,48.74696,50.79692,-2.04996,428.2288,11.87804,-15.1354,5732.493,623.1916,0.003025,1.488098,14263720,1.42E-02,1.35E+10,773301,8.43E-05,1.721116,8.93E+10,1.003691,0,0.442527,0.042323,0.611842,33.1872,3621.465,2997.96,8153.543,0
3,10185.39,-0.75%,10318.6,10324.04,47.06908,50.2405,-3.17142,407.6938,11.34996,-23.0775,5735.095,625.94,0.003005,1.474597,14152223,1.84E-02,1.36E+10,783191,0.000101,1.552513,8.93E+10,1.010314,0.033339,0.43981,0.03835,0.6117,31.63289,3623.449,3005.7,8186.016,0
3,10155.26,-0.30%,10312.2,10318.6,46.39741,49.6867,-3.28929,391.71,11.08773,-31.4405,5742.596,529.4108,0.002992,1.460985,13997965,1.54E-02,1.36E+10,859194,9.40E-05,1.817389,8.95E+10,1.03199,0.057691,0.437471,0.045232,0.611681,28.53993,3628.824,3006.73,8177.391,0
3,10168.85,-1.03%,10305.17,10310.74,46.90521,49.15503,-2.24982,408.4761,13.45046,-33.5987,5743.862,544.5083,0.002968,1.44804,14031968,1.67E-02,1.36E+10,731501,9.40E-05,1.566745,8.95E+10,1.006982,0.104735,0.435617,0.03913,0.611519,28.10789,3631.307,2992.07,8117.676,0
3,9973.99,-1.92%,10292.19,10305.17,42.52623,48.44633,-5.9201,397.3571,14.85782,-53.0827,5744.735,543.0722,0.002927,1.395076,13465166,1.12E-02,1.36E+10,644721,6.97E-05,1.699219,8.95E+10,1.002824,0.092592,0.426818,0.043094,0.611367,31.81004,3631.838,#N/A,#N/A,0
3,9693.74,-3.32%,10258.72,10281.78,37.32622,47.07531,-9.74909,390.6656,18.23962,-97.5605,5744.276,520.7335,0.002872,1.298742,13097881,2.21E-02,1.37E+10,724605,0.000112,1.146423,8.95E+10,0.992726,0.023766,0.409571,0.029393,0.61102,41.37767,3633.066,2991.78,8112.461,0
3,8438.35,-1.07%,10122.2,10190.93,22.99642,43.75123,-20.7548,481.4282,25.04474,-313.545,5721.566,663.4553,0.002446,0.900336,12096474,2.15E-02,1.37E+10,799467,0.000123,1.337414,8.90E+10,0.933861,0.126362,0.324866,0.040429,0.61145,21.27141,3647.725,2984.87,8077.383,0
3,8060,-4.48%,10041.33,10122.2,20.28909,41.48772,-21.1986,500.7283,28.43333,-416.622,5701.898,752.7138,0.00239,0.786591,11617479,1.50E-02,1.37E+10,747707,9.18E-05,1.435815,8.87E+10,0.930239,0.118113,0.297195,0.044396,0.611404,29.16578,3650.323,2977.62,8030.66,0
3,8052.4,-2.01%,9827.737,9900.2,22.93139,35.74799,-12.8166,473.635,36.87818,-567.259,5693.873,735.339,0.002328,0.784356,11676637,1.22E-02,1.38E+10,560909,7.36E-05,1.114356,8.85E+10,0.983585,0.028283,0.297042,0.035141,0.611137,43.77199,3652.737,#N/A,#N/A,0
3,8240.41,-1.69%,9603.518,9659.155,29.8889,30.70822,-0.81932,452.8533,44.49611,-550.215,5682.435,484.3764,0.002354,0.839715,11975164,2.02E-02,1.38E+10,704746,0.000116,1.223962,8.83E+10,0.979294,0.066938,0.311074,0.038022,0.610624,33.92454,3655.261,2910.63,7872.266,0
3,8156.67,-1.02%,9546.779,9603.518,28.86858,29.41989,-0.55131,437.588,46.08388,-546.005,5680.69,457.267,0.002328,0.820221,11860827,1.49E-02,1.38E+10,712814,8.25E-05,1.212392,8.83E+10,0.984738,0.049097,0.306905,0.038018,0.610473,35.10588,3655.753,2952.01,7982.473,0
3,8147.63,-0.11%,9491.91,9546.779,28.75446,28.43619,0.318267,419.1746,47.55824,-537.206,5680.169,423.8921,0.00231,0.804726,11714950,9.60E-03,1.39E+10,633812,5.86E-05,1.293796,8.82E+10,0.991432,0.001314,0.303267,0.040915,0.610307,50.69931,3655.488,#N/A,#N/A,0
3,7859.79,-3.53%,9427.905,9491.91,25.32208,27.09843,-1.77635,417.4714,49.16989,-547.151,5678.526,409.6396,0.002281,0.749148,11339937,8.78E-03,1.39E+10,563657,5.94E-05,1.204762,8.82E+10,0.977346,0,0.288461,0.038536,0.6101,46.94964,3655.295,#N/A,#N/A,0
3,8180,-0.35%,9333.042,9380.105,34.97541,27.76547,7.209941,413.1606,50.52357,-496.622,5677.611,387.7828,0.002326,0.82691,12027390,1.35E-02,1.39E+10,719570,8.23E-05,1.33795,8.82E+10,0.999593,0.047241,0.309859,0.041959,0.609912,35.42644,3659.866,2893.06,7823.777,0
3,8587.5,-0.03%,9275.809,9303.903,44.92001,31.09403,13.82598,410.2958,48.17531,-389.537,5677.759,393.7076,0.002406,0.941006,12848710,1.63E-02,1.39E+10,733529,9.70E-05,1.385422,8.82E+10,0.998744,0.0209,0.338661,0.04195,0.609671,32.39891,3660.452,2938.13,7950.781,0
3,8267.33,-3.73%,9236.261,9275.809,39.43814,32.21716,7.220976,423.8461,47.59544,-371.67,5676.435,395.2511,0.002366,0.856223,12178817,1.41E-02,1.40E+10,726799,8.06E-05,1.314076,8.82E+10,0.989628,0.004611,0.317379,0.040361,0.609526,34.83904,3661.402,2970.27,8057.039,0
3,8282.97,-0.31%,9163.941,9199.899,40.00424,34.58875,5.415489,399.3455,46.79265,-331.307,5676.428,394.4916,0.002342,0.856288,12169681,9.03E-03,1.40E+10,541134,5.79E-05,1.186235,8.81E+10,0.991908,0,0.317804,0.036666,0.609212,60.49236,3661.098,#N/A,#N/A,0
3,8162.44,-2.30%,9094.187,9132.218,38.37553,36.06775,2.307779,381.0393,46.59159,-299.914,5698.174,487.3561,0.002313,0.810925,11737709,1.34E-02,1.40E+10,707902,7.63E-05,1.264789,8.85E+10,0.971977,0.075424,0.305496,0.039554,0.610527,38.92419,3691.739,2995.68,8148.707,0
3,7993.54,-2.07%,9051.025,9094.187,35.52381,36.34507,-0.82126,372.5887,46.97141,-304.375,5694.361,497.131,0.002256,0.763743,11398953,1.60E-02,1.40E+10,737755,8.61E-05,1.151632,8.85E+10,0.973143,0.063554,0.292433,0.036918,0.610625,25.46842,3692.873,2989.69,8124.184,0
3,7954.16,-1.51%,8971.281,9012.796,35.80807,37.41682,-1.60875,355.3851,47.88337,-299.005,5690.731,597.2291,0.002218,0.739315,11149974,1.23E-02,1.41E+10,675687,7.35E-05,1.270804,8.84E+10,0.985512,0.03276,0.28632,0.041387,0.610472,32.9209,3696.961,2986.2,8089.543,0
3,8209.92,-0.32%,8877.307,8904.547,43.65759,39.88671,3.770885,341.1231,46.58695,-245.45,5688.961,535.2296,0.002275,0.821435,12145289,1.03E-02,1.41E+10,736587,5.87E-05,1.298166,8.83E+10,0.988662,0,0.309876,0.04111,0.610298,40.99225,3708.207,3006.72,8162.988,0
3,8024.72,-2.26%,8843.872,8877.307,39.72653,40.22607,-0.49954,339.4886,46.09214,-239.726,5688.342,534.1697,0.002267,0.771481,11348764,1.04E-02,1.41E+10,725908,6.51E-05,1.374726,8.83E+10,0.995535,0.01971,0.295667,0.043746,0.610554,38.50883,3708.532,2995.99,8104.297,0
3,7430.87,-0.59%,8736.879,8790.185,30.26306,38.17061,-7.90754,353.3877,47.73519,-305.446,5666.481,464.6083,0.00206,0.590325,10478324,1.71E-02,1.41E+10,713976,9.54E-05,0.985154,8.79E+10,0.950086,0,0.24353,0.034263,0.610337,28.63466,3711.507,3010.29,8185.797,0
3,9226.5,-3.38%,8803.206,8785.929,59.989,44.02481,15.96419,562.3885,43.61168,60.16346,5706.981,720.3056,0.002583,1.1458,13287292,2.22E-02,1.42E+10,752667,0.000123,1.249712,8.86E+10,1.050076,0.030155,0.382924,0.034512,0.610297,28.69623,3722.643,3039.42,8325.984,0
3,9164.44,-2.82%,8841.018,8827.817,57.75323,47.31199,10.44124,549.9622,42.46446,152.1608,5715.801,757.3312,0.002506,1.123433,13218801,1.97E-02,1.42E+10,725866,0.000107,1.214668,8.88E+10,1.006659,0.05867,0.378882,0.034505,0.610303,41.99442,3726.741,3046.77,8303.977,0
3,9159.48,-0.05%,8853.507,8841.018,57.67113,48.72037,8.950756,545.1792,41.74767,171.7373,5717.937,804.26,0.002495,1.116147,13203468,2.10E-02,1.43E+10,703136,0.000121,1.194387,8.88E+10,1.007378,0.096012,0.378078,0.033979,0.610286,34.35858,3730.996,3037.56,8292.359,0
3,9206.52,-1.10%,8898.961,8886.407,57.57624,52.99303,4.583205,485.8519,39.72378,215.147,5728.463,835.3198,0.002495,1.127839,13358809,1.49E-02,1.43E+10,626683,8.86E-05,1.252883,8.90E+10,0.999692,0.098347,0.379741,0.03554,0.610735,43.01276,3745.464,#N/A,#N/A,0
3,9322.09,-0.96%,8934.904,8919.101,58.58179,55.54092,3.040864,472.0851,38.84554,235.8095,5711.022,796.3569,0.002514,1.169459,13665224,2.37E-02,1.43E+10,792806,0.000131,1.317774,8.86E+10,0.938015,0.218556,0.388597,0.037106,0.610709,22.44476,3757.984,3074.62,8434.68,0
3,9198.84,-1.52%,8960.566,8950.84,55.71591,59.3611,-3.6452,441.5155,37.45095,224.6351,5713.961,767.9006,0.002484,1.138572,13344026,2.30E-02,1.44E+10,786049,0.000123,1.223081,8.87E+10,1.008785,0.269868,0.383298,0.034741,0.611252,31.88496,3768.296,3085.18,8434.516,0
